"State","Year","Deaths","Death_Rate","Pct_of_Total_Deaths","Multiple_Cause_of_death","log_of_Deaths","log_of_Pct_of_Deaths","log_of_Death_Rate"
"California",2001,31,0.1,0,"Other synthetic narcotics",3.43398720448515,0,-2.30258509299405
"California",2001,649,2.6,0.2,"All Opioids",6.47543271670409,-1.6094379124341,0.955511445027436
"California",2002,381,1.5,0.1,"Heroin",5.9427993751267,-2.30258509299405,0.405465108108164
"California",2002,968,3.8,0.3,"Other opioids",6.87523208727658,-1.20397280432594,1.33500106673234
"California",2002,125,0.5,0,"Methadone",4.8283137373023,0,-0.693147180559945
"California",2002,128,0.5,0,"Other synthetic narcotics",4.85203026391962,0,-0.693147180559945
"California",2002,1602,6.3,0.4,"All Opioids",7.3790081276283,-0.916290731874155,1.84054963339749
"California",2003,368,1.4,0.1,"Heroin",5.90808293816893,-2.30258509299405,0.336472236621213
"California",2003,886,3.4,0.3,"Other opioids",6.78671695060508,-1.20397280432594,1.22377543162212
"California",2003,158,0.6,0.1,"Methadone",5.06259503302697,-2.30258509299405,-0.510825623765991
"California",2003,125,0.5,0,"Other synthetic narcotics",4.8283137373023,0,-0.693147180559945
"California",2003,1537,5.9,0.5,"All Opioids",7.3375877435386,-0.693147180559945,1.77495235091167
"California",2004,312,1.2,0.1,"Heroin",5.74300318780948,-2.30258509299405,0.182321556793955
"California",2004,804,3.1,0.3,"Other opioids",6.68959926917897,-1.20397280432594,1.1314021114911
"California",2004,224,0.9,0.1,"Methadone",5.41164605185504,-2.30258509299405,-0.105360515657826
"California",2004,147,0.6,0,"Other synthetic narcotics",4.99043258677874,0,-0.510825623765991
"California",2004,1487,5.8,0.5,"All Opioids",7.30451594646016,-0.693147180559945,1.75785791755237
"California",2005,267,1,0.1,"Heroin",5.58724865840025,-2.30258509299405,0
"California",2005,824,3.1,0.3,"Other opioids",6.71417052990947,-1.20397280432594,1.1314021114911
"California",2005,225,0.9,0.1,"Methadone",5.41610040220442,-2.30258509299405,-0.105360515657826
"California",2005,130,0.5,0,"Other synthetic narcotics",4.86753445045558,0,-0.693147180559945
"California",2005,1446,5.5,0.5,"All Opioids",7.27655640271871,-0.693147180559945,1.70474809223843
"California",2006,288,1.1,0.1,"Heroin",5.66296048013595,-2.30258509299405,0.0953101798043249
"California",2006,864,3.2,0.3,"Other opioids",6.76157276880406,-1.20397280432594,1.16315080980568
"California",2006,274,1,0.1,"Methadone",5.61312810638807,-2.30258509299405,0
"California",2006,169,0.6,0.1,"Other synthetic narcotics",5.12989871492307,-2.30258509299405,-0.510825623765991
"California",2006,1595,5.9,0.6,"All Opioids",7.37462901521894,-0.510825623765991,1.77495235091167
"California",2007,294,1.1,0.1,"Heroin",5.68357976733868,-2.30258509299405,0.0953101798043249
"California",2007,970,3.6,0.3,"Other opioids",6.87729607149743,-1.20397280432594,1.28093384546206
"California",2007,317,1.2,0.1,"Methadone",5.75890177387728,-2.30258509299405,0.182321556793955
"California",2007,149,0.6,0,"Other synthetic narcotics",5.00394630594546,0,-0.510825623765991
"California",2007,1730,6.5,0.5,"All Opioids",7.45587668749182,-0.693147180559945,1.87180217690159
"California",2008,333,1.2,0.1,"Heroin",5.80814248998044,-2.30258509299405,0.182321556793955
"California",2008,1129,4.1,0.4,"Other opioids",7.02908756414966,-0.916290731874155,1.41098697371026
"California",2008,352,1.3,0.1,"Methadone",5.8636311755981,-2.30258509299405,0.262364264467491
"California",2008,165,0.6,0.1,"Other synthetic narcotics",5.10594547390058,-2.30258509299405,-0.510825623765991
"California",2008,1979,7.2,0.7,"All Opioids",7.59034694560257,-0.356674943938732,1.97408102602201
"California",2009,363,1.3,0.1,"Heroin",5.89440283426485,-2.30258509299405,0.262364264467491
"California",2009,1213,4.4,0.4,"Other opioids",7.10085190894405,-0.916290731874155,1.48160454092422
"California",2009,442,1.6,0.1,"Methadone",6.0913098820777,-2.30258509299405,0.470003629245736
"California",2009,210,0.8,0.1,"Other synthetic narcotics",5.34710753071747,-2.30258509299405,-0.22314355131421
"California",2009,2228,8.1,0.7,"All Opioids",7.70885960104718,-0.356674943938732,2.09186406167839
"California",2010,330,1.2,0.1,"Heroin",5.79909265446053,-2.30258509299405,0.182321556793955
"California",2010,1122,4,0.4,"Other opioids",7.02286808608264,-0.916290731874155,1.38629436111989
"California",2010,480,1.7,0.2,"Methadone",6.17378610390194,-1.6094379124341,0.53062825106217
"California",2010,209,0.7,0.1,"Other synthetic narcotics",5.34233425196481,-2.30258509299405,-0.356674943938732
"California",2010,2141,7.6,0.8,"All Opioids",7.66902828858968,-0.22314355131421,2.02814824729229
"California",2011,370,1.3,0.1,"Heroin",5.91350300563827,-2.30258509299405,0.262364264467491
"California",2011,1212,4.3,0.4,"Other opioids",7.10002716662926,-0.916290731874155,1.45861502269952
"California",2011,421,1.5,0.1,"Methadone",6.04263283368238,-2.30258509299405,0.405465108108164
"California",2011,176,0.6,0.1,"Other synthetic narcotics",5.17048399503815,-2.30258509299405,-0.510825623765991
"California",2011,2179,7.7,0.7,"All Opioids",7.68662133494462,-0.356674943938732,2.04122032885964
"California",2012,368,1.3,0.1,"Heroin",5.90808293816893,-2.30258509299405,0.262364264467491
"California",2012,1025,3.6,0.3,"Other opioids",6.93244789157251,-1.20397280432594,1.28093384546206
"California",2012,375,1.3,0.1,"Methadone",5.92692602597041,-2.30258509299405,0.262364264467491
"California",2012,156,0.5,0.1,"Other synthetic narcotics",5.04985600724954,-2.30258509299405,-0.693147180559945
"California",2012,1924,6.7,0.6,"All Opioids",7.56216163122565,-0.510825623765991,1.90210752639692
"California",2013,494,1.7,0.2,"Heroin",6.20253551718792,-1.6094379124341,0.53062825106217
"California",2013,1124,3.9,0.4,"Other opioids",7.02464903045364,-0.916290731874155,1.3609765531356
"California",2013,367,1.3,0.1,"Methadone",5.90536184805457,-2.30258509299405,0.262364264467491
"California",2013,184,0.6,0.1,"Other synthetic narcotics",5.21493575760899,-2.30258509299405,-0.510825623765991
"California",2013,2169,7.5,0.8,"All Opioids",7.68202151082687,-0.22314355131421,2.01490302054226
"California",2014,577,1.9,0.2,"Heroin",6.3578422665081,-1.6094379124341,0.641853886172395
"California",2014,1115,3.8,0.4,"Other opioids",7.01660968389422,-0.916290731874155,1.33500106673234
"California",2014,356,1.2,0.1,"Methadone",5.87493073085203,-2.30258509299405,0.182321556793955
"California",2014,202,0.7,0.1,"Other synthetic narcotics",5.30826769740121,-2.30258509299405,-0.356674943938732
"California",2014,2250,7.6,0.8,"All Opioids",7.71868549519847,-0.22314355131421,2.02814824729229
"California",2015,609,2,0.2,"Heroin",6.4118182677099,-1.6094379124341,0.693147180559945
"California",2015,1085,3.6,0.3,"Other opioids",6.98933526597456,-1.20397280432594,1.28093384546206
"California",2015,301,1,0.1,"Methadone",5.70711026474888,-2.30258509299405,0
"California",2015,238,0.8,0.1,"Other synthetic narcotics",5.47227067367148,-2.30258509299405,-0.22314355131421
"California",2015,2233,7.4,0.7,"All Opioids",7.71110125184016,-0.356674943938732,2.00148000021012
"Arkansas",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2000,NA,NA,NA,"Other opioids",NA,NA,NA
"Arkansas",2000,NA,NA,NA,"Methadone",NA,NA,NA
"Arkansas",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Arkansas",2000,0,0,0,"All Opioids",0,0,0
"Arkansas",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2001,14,NA,0,"Other opioids",2.63905732961526,0,NA
"Arkansas",2001,NA,NA,NA,"Methadone",NA,NA,NA
"Arkansas",2001,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Arkansas",2001,14,0,0,"All Opioids",2.63905732961526,0,0
"Arkansas",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2002,41,2,0,"Other opioids",3.71357206670431,0,0.693147180559945
"Arkansas",2002,34,1.7,0,"Methadone",3.52636052461616,0,0.53062825106217
"Arkansas",2002,25,1.2,0,"Other synthetic narcotics",3.2188758248682,0,0.182321556793955
"Arkansas",2002,100,4.9,0,"All Opioids",4.60517018598809,0,1.58923520511658
"Arkansas",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2003,55,2.7,0,"Other opioids",4.00733318523247,0,0.993251773010283
"Arkansas",2003,39,1.9,0,"Methadone",3.66356164612965,0,0.641853886172395
"Arkansas",2003,27,1.3,0,"Other synthetic narcotics",3.29583686600433,0,0.262364264467491
"Arkansas",2003,121,5.9,0,"All Opioids",4.79579054559674,0,1.77495235091167
"Arkansas",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2004,67,3.2,0,"Other opioids",4.20469261939097,0,1.16315080980568
"Arkansas",2004,54,2.6,0,"Methadone",3.98898404656427,0,0.955511445027436
"Arkansas",2004,30,1.5,0,"Other synthetic narcotics",3.40119738166216,0,0.405465108108164
"Arkansas",2004,151,7.3,0,"All Opioids",5.01727983681492,0,1.98787434815435
"Arkansas",2005,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2005,64,3.1,0,"Other opioids",4.15888308335967,0,1.1314021114911
"Arkansas",2005,53,2.5,0,"Methadone",3.97029191355212,0,0.916290731874155
"Arkansas",2005,27,1.3,0,"Other synthetic narcotics",3.29583686600433,0,0.262364264467491
"Arkansas",2005,144,6.9,0,"All Opioids",4.969813299576,0,1.93152141160321
"Arkansas",2006,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2006,68,3.2,0,"Other opioids",4.21950770517611,0,1.16315080980568
"Arkansas",2006,69,3.2,0,"Methadone",4.23410650459726,0,1.16315080980568
"Arkansas",2006,33,1.6,0,"Other synthetic narcotics",3.49650756146648,0,0.470003629245736
"Arkansas",2006,170,8,0,"All Opioids",5.13579843705026,0,2.07944154167984
"Arkansas",2007,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2007,86,4,0,"Other opioids",4.45434729625351,0,1.38629436111989
"Arkansas",2007,66,3.1,0,"Methadone",4.18965474202643,0,1.1314021114911
"Arkansas",2007,27,1.3,0,"Other synthetic narcotics",3.29583686600433,0,0.262364264467491
"Arkansas",2007,179,8.4,0,"All Opioids",5.18738580584075,0,2.12823170584927
"Arkansas",2008,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2008,117,5.4,0,"Other opioids",4.76217393479776,0,1.68639895357023
"Arkansas",2008,95,4.4,0,"Methadone",4.55387689160054,0,1.48160454092422
"Arkansas",2008,44,2,0,"Other synthetic narcotics",3.78418963391826,0,0.693147180559945
"Arkansas",2008,256,11.8,0,"All Opioids",5.54517744447956,0,2.46809953147162
"Arkansas",2009,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2009,136,6.2,0,"Other opioids",4.91265488573605,0,1.82454929205105
"Arkansas",2009,73,3.3,0,"Methadone",4.29045944114839,0,1.19392246847243
"Arkansas",2009,64,2.9,0,"Other synthetic narcotics",4.15888308335967,0,1.06471073699243
"Arkansas",2009,273,12.4,0,"All Opioids",5.60947179518496,0,2.51769647261099
"Arkansas",2010,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2010,124,5.6,0,"Other opioids",4.82028156560504,0,1.7227665977411
"Arkansas",2010,54,2.4,0,"Methadone",3.98898404656427,0,0.8754687373539
"Arkansas",2010,56,2.5,0,"Other synthetic narcotics",4.02535169073515,0,0.916290731874155
"Arkansas",2010,234,10.5,0,"All Opioids",5.4553211153577,0,2.35137525716348
"Arkansas",2011,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2011,117,5.3,0,"Other opioids",4.76217393479776,0,1.66770682055808
"Arkansas",2011,59,2.6,0,"Methadone",4.07753744390572,0,0.955511445027436
"Arkansas",2011,30,1.3,0,"Other synthetic narcotics",3.40119738166216,0,0.262364264467491
"Arkansas",2011,206,9.2,0,"All Opioids",5.32787616878958,0,2.21920348405499
"Arkansas",2012,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2012,128,5.7,0,"Other opioids",4.85203026391962,0,1.7404661748405
"Arkansas",2012,42,1.9,0,"Methadone",3.73766961828337,0,0.641853886172395
"Arkansas",2012,21,0.9,0,"Other synthetic narcotics",3.04452243772342,0,-0.105360515657826
"Arkansas",2012,191,8.5,0,"All Opioids",5.25227342804663,0,2.14006616349627
"Arkansas",2013,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2013,119,5.3,0,"Other opioids",4.77912349311153,0,1.66770682055808
"Arkansas",2013,43,1.9,0,"Methadone",3.76120011569356,0,0.641853886172395
"Arkansas",2013,33,1.5,0,"Other synthetic narcotics",3.49650756146648,0,0.405465108108164
"Arkansas",2013,195,8.7,0,"All Opioids",5.27299955856375,0,2.16332302566054
"Arkansas",2014,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2014,120,5.3,0,"Other opioids",4.78749174278205,0,1.66770682055808
"Arkansas",2014,30,1.3,0,"Methadone",3.40119738166216,0,0.262364264467491
"Arkansas",2014,32,1.4,0,"Other synthetic narcotics",3.46573590279973,0,0.336472236621213
"Arkansas",2014,182,8,0,"All Opioids",5.2040066870768,0,2.07944154167984
"Arkansas",2015,NA,NA,NA,"Heroin",NA,NA,NA
"Arkansas",2015,146,6.4,0,"Other opioids",4.98360662170834,0,1.85629799036563
"Arkansas",2015,37,1.6,0,"Methadone",3.61091791264422,0,0.470003629245736
"Arkansas",2015,46,2,0,"Other synthetic narcotics",3.8286413964891,0,0.693147180559945
"Arkansas",2015,229,10,0,"All Opioids",5.43372200355424,0,2.30258509299405
"Arizona",2000,15,NA,0,"Heroin",2.70805020110221,0,NA
"Arizona",2000,94,2.5,0,"Other opioids",4.54329478227,0,0.916290731874155
"Arizona",2000,18,NA,0,"Methadone",2.89037175789616,0,NA
"Arizona",2000,17,NA,0,"Other synthetic narcotics",2.83321334405622,0,NA
"Arizona",2000,144,2.5,0,"All Opioids",4.969813299576,0,0.916290731874155
"Arizona",2001,24,0.6,0,"Heroin",3.17805383034795,0,-0.510825623765991
"Arizona",2001,84,2.2,0,"Other opioids",4.43081679884331,0,0.78845736036427
"Arizona",2001,28,0.7,0,"Methadone",3.3322045101752,0,-0.356674943938732
"Arizona",2001,20,0.5,0,"Other synthetic narcotics",2.99573227355399,0,-0.693147180559945
"Arizona",2001,156,4,0,"All Opioids",5.04985600724954,0,1.38629436111989
"Arizona",2002,26,0.7,0,"Heroin",3.25809653802148,0,-0.356674943938732
"Arizona",2002,136,3.4,0,"Other opioids",4.91265488573605,0,1.22377543162212
"Arizona",2002,60,1.5,0,"Methadone",4.0943445622221,0,0.405465108108164
"Arizona",2002,22,0.6,0,"Other synthetic narcotics",3.09104245335832,0,-0.510825623765991
"Arizona",2002,244,6.2,0,"All Opioids",5.4971682252932,0,1.82454929205105
"Arizona",2003,65,1.6,0,"Heroin",4.17438726989564,0,0.470003629245736
"Arizona",2003,137,3.4,0,"Other opioids",4.91998092582813,0,1.22377543162212
"Arizona",2003,68,1.7,0,"Methadone",4.21950770517611,0,0.53062825106217
"Arizona",2003,24,0.6,0,"Other synthetic narcotics",3.17805383034795,0,-0.510825623765991
"Arizona",2003,294,7.3,0,"All Opioids",5.68357976733868,0,1.98787434815435
"Arizona",2004,42,1,0,"Heroin",3.73766961828337,0,0
"Arizona",2004,146,3.5,0,"Other opioids",4.98360662170834,0,1.25276296849537
"Arizona",2004,68,1.6,0,"Methadone",4.21950770517611,0,0.470003629245736
"Arizona",2004,29,0.7,0,"Other synthetic narcotics",3.36729582998647,0,-0.356674943938732
"Arizona",2004,285,6.8,0,"All Opioids",5.65248918026865,0,1.91692261218206
"Arizona",2005,32,0.7,0,"Heroin",3.46573590279973,0,-0.356674943938732
"Arizona",2005,177,4.1,0.1,"Other opioids",5.17614973257383,-2.30258509299405,1.41098697371026
"Arizona",2005,89,2.1,0,"Methadone",4.48863636973214,0,0.741937344729377
"Arizona",2005,35,0.8,0,"Other synthetic narcotics",3.55534806148941,0,-0.22314355131421
"Arizona",2005,333,7.7,0.1,"All Opioids",5.80814248998044,-2.30258509299405,2.04122032885964
"Arizona",2006,49,1.1,0,"Heroin",3.89182029811063,0,0.0953101798043249
"Arizona",2006,193,4.3,0.1,"Other opioids",5.26269018890489,-2.30258509299405,1.45861502269952
"Arizona",2006,93,2.1,0,"Methadone",4.53259949315326,0,0.741937344729377
"Arizona",2006,56,1.3,0,"Other synthetic narcotics",4.02535169073515,0,0.262364264467491
"Arizona",2006,391,8.8,0.1,"All Opioids",5.96870755998537,-2.30258509299405,2.17475172148416
"Arizona",2007,52,1.1,0,"Heroin",3.95124371858143,0,0.0953101798043249
"Arizona",2007,233,5.1,0.1,"Other opioids",5.4510384535657,-2.30258509299405,1.62924053973028
"Arizona",2007,85,1.9,0,"Methadone",4.44265125649032,0,0.641853886172395
"Arizona",2007,38,0.8,0,"Other synthetic narcotics",3.63758615972639,0,-0.22314355131421
"Arizona",2007,408,8.9,0.1,"All Opioids",6.01126717440416,-2.30258509299405,2.18605127673809
"Arizona",2008,63,1.4,0,"Heroin",4.14313472639153,0,0.336472236621213
"Arizona",2008,267,5.7,0.1,"Other opioids",5.58724865840025,-2.30258509299405,1.7404661748405
"Arizona",2008,90,1.9,0,"Methadone",4.49980967033027,0,0.641853886172395
"Arizona",2008,49,1.1,0,"Other synthetic narcotics",3.89182029811063,0,0.0953101798043249
"Arizona",2008,469,10.1,0.1,"All Opioids",6.15060276844628,-2.30258509299405,2.31253542384721
"Arizona",2009,82,1.7,0,"Heroin",4.40671924726425,0,0.53062825106217
"Arizona",2009,315,6.7,0.1,"Other opioids",5.75257263882563,-2.30258509299405,1.90210752639692
"Arizona",2009,107,2.3,0,"Methadone",4.67282883446191,0,0.832909122935104
"Arizona",2009,56,1.2,0,"Other synthetic narcotics",4.02535169073515,0,0.182321556793955
"Arizona",2009,560,11.9,0.1,"All Opioids",6.32793678372919,-2.30258509299405,2.47653840011748
"Arizona",2010,89,1.9,0,"Heroin",4.48863636973214,0,0.641853886172395
"Arizona",2010,338,7.1,0.1,"Other opioids",5.82304589548302,-2.30258509299405,1.96009478404727
"Arizona",2010,106,2.2,0,"Methadone",4.66343909411207,0,0.78845736036427
"Arizona",2010,71,1.5,0,"Other synthetic narcotics",4.26267987704132,0,0.405465108108164
"Arizona",2010,604,12.7,0.1,"All Opioids",6.40357419793482,-2.30258509299405,2.54160199346455
"Arizona",2011,118,2.4,0,"Heroin",4.77068462446567,0,0.8754687373539
"Arizona",2011,332,6.8,0.1,"Other opioids",5.80513496891649,-2.30258509299405,1.91692261218206
"Arizona",2011,59,1.2,0,"Methadone",4.07753744390572,0,0.182321556793955
"Arizona",2011,41,0.8,0,"Other synthetic narcotics",3.71357206670431,0,-0.22314355131421
"Arizona",2011,550,11.2,0.1,"All Opioids",6.30991827822652,-2.30258509299405,2.41591377830105
"Arizona",2012,102,2.1,0,"Heroin",4.62497281328427,0,0.741937344729377
"Arizona",2012,355,7.2,0.1,"Other opioids",5.87211778947542,-2.30258509299405,1.97408102602201
"Arizona",2012,51,1,0,"Methadone",3.93182563272433,0,0
"Arizona",2012,36,0.7,0,"Other synthetic narcotics",3.58351893845611,0,-0.356674943938732
"Arizona",2012,544,11,0.1,"All Opioids",6.29894924685594,-2.30258509299405,2.39789527279837
"Arizona",2013,145,2.9,0,"Heroin",4.97673374242057,0,1.06471073699243
"Arizona",2013,262,5.2,0.1,"Other opioids",5.5683445037611,-2.30258509299405,1.64865862558738
"Arizona",2013,65,1.3,0,"Methadone",4.17438726989564,0,0.262364264467491
"Arizona",2013,51,1,0,"Other synthetic narcotics",3.93182563272433,0,0
"Arizona",2013,523,10.4,0.1,"All Opioids",6.25958146406492,-2.30258509299405,2.34180580614733
"Arizona",2014,197,3.9,0.1,"Heroin",5.28320372873799,-2.30258509299405,1.3609765531356
"Arizona",2014,307,6,0.1,"Other opioids",5.7268477475872,-2.30258509299405,1.79175946922805
"Arizona",2014,66,1.3,0,"Methadone",4.18965474202643,0,0.262364264467491
"Arizona",2014,58,1.1,0,"Other synthetic narcotics",4.06044301054642,0,0.0953101798043249
"Arizona",2014,628,12.3,0.2,"All Opioids",6.4425401664682,-1.6094379124341,2.50959926237837
"Arizona",2015,251,4.8,0.1,"Heroin",5.52545293913178,-2.30258509299405,1.56861591791385
"Arizona",2015,316,6.1,0.1,"Other opioids",5.75574221358691,-2.30258509299405,1.80828877117927
"Arizona",2015,76,1.5,0,"Methadone",4.33073334028633,0,0.405465108108164
"Arizona",2015,73,1.4,0,"Other synthetic narcotics",4.29045944114839,0,0.336472236621213
"Arizona",2015,716,13.8,0.2,"All Opioids",6.57368016696065,-1.6094379124341,2.62466859216316
"Alaska",2000,NA,NA,NA,"Heroin",NA,NA,NA
"Alaska",2000,21,4.8,0,"Other opioids",3.04452243772342,0,1.56861591791385
"Alaska",2000,NA,NA,NA,"Methadone",NA,NA,NA
"Alaska",2000,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Alaska",2000,21,4.8,0,"All Opioids",3.04452243772342,0,1.56861591791385
"Alaska",2001,NA,NA,NA,"Heroin",NA,NA,NA
"Alaska",2001,10,NA,0,"Other opioids",2.30258509299405,0,NA
"Alaska",2001,NA,NA,NA,"Methadone",NA,NA,NA
"Alaska",2001,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Alaska",2001,10,0,0,"All Opioids",2.30258509299405,0,0
"Alaska",2002,NA,NA,NA,"Heroin",NA,NA,NA
"Alaska",2002,NA,NA,NA,"Other opioids",NA,NA,NA
"Alaska",2002,NA,NA,NA,"Methadone",NA,NA,NA
"Alaska",2002,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Alaska",2002,0,0,0,"All Opioids",0,0,0
"Alaska",2003,NA,NA,NA,"Heroin",NA,NA,NA
"Alaska",2003,10,NA,0,"Other opioids",2.30258509299405,0,NA
"Alaska",2003,NA,NA,NA,"Methadone",NA,NA,NA
"Alaska",2003,NA,NA,NA,"Other synthetic narcotics",NA,NA,NA
"Alaska",2003,10,0,0,"All Opioids",2.30258509299405,0,0
"Alaska",2004,NA,NA,NA,"Heroin",NA,NA,NA
"Alaska",2004,NA,NA,NA,"Other opioids",NA,NA,NA
